Date	Time	d5 (mm)	d6 (mm)	d7 (mm)	S21 (m/m)	S22 (m/m)	S23 (m/m)	S24 (m/m)	S25 (m/m)	S26 (m/m)	S27 (m/m)	S28 (m/m)	S29 (m/m)	S30 (m/m)	S31 (m/m)	S32 (m/m)	S33 (m/m)	S34 (m/m)	S35 (m/m)	S36 (m/m)	S37 (m/m)	S38 (m/m)	S39 (m/m)	S40 (m/m)
30-05-2022	13:13:23.845	9.684253	18.35502	35.52573	3.990443E-07	-3.30025E-07	-5.47124E-07	-6.002665E-09	-8.882336E-07	2.3395E-08	-2.083331E-07	-1.089022E-06	-1.149133E-06	-6.401723E-07	1.002473E-06	-4.943174E-07	0.0110337	3.459088E-07	-3.286704E-07	2.912027E-07	6.11058E-08	-1.719645E-08	2.454831E-07	2.373064E-06
30-05-2022	13:13:23.849	9.677585	18.33125	35.53236	9.579078E-08	-7.198913E-08	-6.08277E-07	1.573566E-07	-6.548743E-07	-3.538774E-07	-1.236559E-07	-9.586381E-07	-3.515897E-07	-5.009917E-07	9.477005E-07	-2.552882E-07	0.0164533	2.01551E-07	-2.859312E-08	7.888293E-07	-1.553347E-07	-3.336936E-07	9.491977E-08	-1.930182E-06
30-05-2022	13:13:23.853	9.686632	18.34344	35.53648	1.027029E-08	-5.303754E-08	-3.574524E-07	4.01465E-07	-2.819141E-07	1.825986E-08	-4.490171E-08	-4.766662E-07	4.756098E-07	-3.179174E-07	1.690856E-06	9.21528E-08	1.014364E-02	1.044275E-06	-1.351089E-07	1.039699E-06	2.418854E-07	-6.439013E-07	-6.160078E-08	-3.09641E-07
30-05-2022	13:13:23.857	9.682504	18.3416	35.52774	-3.026379E-07	1.669526E-07	-4.80633E-09	6.466927E-07	-9.703963E-07	4.33899E-08	6.741251E-07	2.463987E-08	5.643065E-07	-1.068936E-06	9.117755E-07	1.150161E-08	-1.155366E-03	-5.839656E-08	-3.674988E-07	1.702585E-06	9.757987E-07	-8.160337E-07	2.531893E-07	1.28166E-06
30-05-2022	13:13:23.861	9.693217	18.34999	35.52904	-2.738559E-07	1.564602E-07	-7.150727E-08	5.002501E-07	-5.964724E-07	-3.284955E-07	1.570326E-07	-5.411275E-07	-6.007842E-07	-1.126738E-06	1.134875E-06	-1.90756E-07	-2.931587E-04	-1.193467E-07	-1.472332E-07	7.600298E-07	-5.986329E-07	4.863068E-07	6.139089E-08	1.169722E-06
30-05-2022	13:13:23.865	9.676405	18.3486	35.52087	-6.601532E-08	-4.610771E-07	-1.953735E-07	-1.873559E-08	-1.835186E-07	-1.7994E-08	3.142908E-07	-5.061679E-07	-1.575546E-06	-1.524103E-06	9.39641E-07	-4.298552E-07	8.618525E-03	-2.651247E-07	6.141888E-08	5.422827E-07	3.188461E-07	1.976962E-07	-1.274797E-07	-8.524029E-07
30-05-2022	13:13:23.869	9.683793	18.33935	35.54162	-1.201932E-07	-5.927457E-09	-7.293098E-07	1.319327E-07	6.746396E-08	-2.397428E-07	-4.126198E-08	-7.695375E-07	-7.783596E-07	-2.153823E-07	1.533016E-06	-5.803136E-07	0.0158235	-7.295547E-08	-4.442812E-07	2.92448E-07	-1.028726E-07	-4.765053E-08	-3.68968E-07	-3.40498E-06
30-05-2022	13:13:23.873	9.697783	18.36051	35.53512	-3.807984E-07	4.873379E-07	-3.696606E-07	4.293095E-07	-7.924419E-07	-2.144868E-07	2.419599E-07	-6.779671E-07	9.891525E-07	-5.587656E-07	1.397355E-06	-1.92631E-07	1.466276E-02	3.966586E-07	-6.914469E-07	1.207596E-06	5.000874E-07	-4.451067E-07	-4.634925E-09	7.319404E-07
30-05-2022	13:13:23.877	9.695623	18.33771	35.54178	-1.661577E-07	6.465852E-07	9.047374E-08	2.755769E-07	-5.212673E-07	-4.241464E-07	-2.121512E-07	-8.493019E-07	4.295054E-07	-4.910152E-07	1.547785E-06	-2.738978E-07	-2.852755E-04	4.102521E-07	-2.24953E-07	1.408748E-06	2.414918E-07	-4.238525E-07	3.698635E-07	-4.881888E-08
30-05-2022	13:13:23.881	9.689554	18.35509	35.53576	6.450836E-07	2.318363E-07	-3.877876E-07	6.650505E-07	-7.163806E-07	1.212566E-07	-1.150557E-07	1.336551E-07	-4.228521E-07	-8.20812E-07	1.093583E-06	-5.881353E-07	-1.648923E-03	-4.478842E-07	-4.40965E-07	1.168557E-06	3.893547E-07	-1.87237E-07	1.366691E-08	1.905227E-06
30-05-2022	13:13:23.885	9.690039	18.34374	35.54799	-4.505497E-09	-3.925528E-07	-1.135259E-07	6.753908E-07	-5.172353E-07	-1.065368E-07	3.677448E-07	-2.685532E-07	-1.775292E-06	-1.257817E-06	6.13825E-07	-6.85899E-08	-1.686893E-03	-4.365015E-07	-3.475179E-07	-2.076097E-08	2.623892E-07	9.912093E-08	-4.991587E-07	-4.372361E-07
30-05-2022	13:13:23.889	9.669058	18.34079	35.5269	5.41905E-07	4.180641E-07	-4.87839E-07	5.052033E-07	-8.192357E-07	-6.256344E-07	3.707422E-07	-3.824552E-07	-7.919111E-07	-6.655123E-07	1.367726E-06	2.242954E-08	-1.691858E-03	-2.120592E-07	6.364364E-08	6.00305E-07	-1.14685E-06	-2.418836E-07	-3.651132E-07	-2.401626E-06
30-05-2022	13:13:23.893	9.683065	18.34492	35.52539	-6.254525E-09	3.759143E-07	-5.477957E-09	4.994525E-07	1.837354E-08	1.160935E-07	-2.366982E-08	-1.157673E-07	1.672211E-07	-1.320866E-07	1.486261E-06	-1.657239E-07	-1.669165E-03	9.116216E-07	-1.765329E-07	1.604233E-06	8.444886E-07	-6.699758E-07	2.344992E-07	1.280733E-06
30-05-2022	13:13:23.897	9.695339	18.33811	35.53061	9.46854E-08	3.437943E-07	7.550905E-08	5.311449E-07	-4.575847E-07	-1.811993E-07	7.098449E-07	-6.628949E-08	8.714989E-07	-9.213462E-07	1.490361E-06	-2.410861E-07	-1.466666E-03	4.12246E-07	1.201233E-07	1.702259E-06	3.274758E-07	-8.076453E-07	2.240156E-07	9.694479E-07
30-05-2022	13:13:23.901	9.688133	18.34182	35.52662	9.406974E-08	2.605309E-07	-4.995155E-07	1.092737E-06	-5.131325E-07	6.197157E-08	-2.556854E-07	-4.306134E-07	-4.01395E-07	-1.379116E-06	9.372483E-07	-6.388851E-08	-1.486528E-03	-2.405963E-08	1.554886E-07	1.206025E-06	3.123905E-07	-4.548033E-07	-5.953693E-09	-4.15779E-08
30-05-2022	13:13:23.905	9.680364	18.34043	35.53043	-1.718385E-07	-9.773972E-07	-6.06668E-07	6.3715E-07	-4.11455E-07	3.378143E-07	1.710561E-07	-8.419892E-07	-1.683559E-06	-1.580058E-06	6.295103E-08	-6.96561E-07	-1.663462E-03	-1.028946E-06	-6.04807E-07	2.710714E-07	2.978403E-07	-1.265037E-07	-3.570501E-07	1.615483E-06
30-05-2022	13:13:23.909	9.685267	18.33944	35.51789	-3.611254E-07	-1.173852E-07	-5.52623E-07	7.554123E-07	-1.798443E-07	3.526881E-07	3.132201E-07	-6.519971E-07	-7.574062E-07	-6.014978E-07	6.765521E-07	-3.648753E-07	-1.646171E-03	-9.374792E-10	-5.118636E-07	4.715555E-07	1.759418E-07	1.34927E-07	3.471087E-07	1.259479E-06
30-05-2022	13:13:23.913	9.675937	18.34962	35.52633	1.333879E-07	1.29157E-07	-2.192862E-07	7.725248E-07	-2.522313E-07	2.870785E-07	5.032715E-07	-6.919864E-07	-5.995039E-07	-4.766312E-07	2.006786E-06	-1.143725E-07	-1.668018E-03	6.248789E-07	-4.172482E-08	1.517023E-06	1.784077E-06	-3.432083E-07	1.784009E-09	-1.854474E-06
30-05-2022	13:13:23.917	9.684417	18.35694	35.52802	2.137173E-07	2.405089E-07	2.233929E-07	4.366554E-07	-3.713904E-07	-1.657939E-07	5.922669E-07	-1.216891E-07	4.738677E-07	-2.962294E-07	1.386413E-06	-1.216204E-07	-1.685521E-03	3.16791E-07	-1.724262E-07	1.665222E-06	5.263001E-07	-8.295292E-08	4.854708E-07	-1.460956E-06
30-05-2022	13:13:23.921	9.685069	18.34715	35.51651	2.091838E-08	-5.589282E-08	-1.179545E-08	1.061688E-06	-8.636518E-07	-3.218352E-07	2.820326E-07	-3.47545E-08	-1.825776E-07	-1.205248E-06	4.438544E-07	-3.865912E-07	-0.0014537	4.892382E-08	5.294519E-07	1.031381E-06	9.438106E-08	4.971438E-08	-6.348973E-08	8.031258E-07
30-05-2022	13:13:23.925	9.679244	18.34652	35.5333	6.889773E-08	-2.89445E-07	-3.56354E-07	1.573426E-07	-2.002869E-07	-4.586232E-07	-3.791154E-07	-1.278247E-07	-1.847876E-06	-1.321118E-06	3.555215E-07	-6.132233E-07	-1.610426E-03	-1.299738E-07	3.513308E-07	-5.019711E-09	-1.17498E-07	-2.657054E-07	-9.965613E-08	4.216243E-07
30-05-2022	13:13:23.929	9.674557	18.34364	35.51176	-1.790865E-07	-8.717909E-07	-4.776317E-07	5.281506E-07	4.607601E-07	4.671725E-07	3.816616E-07	-3.707905E-07	-1.336824E-06	-8.666086E-07	1.113662E-06	2.516362E-07	-1.667484E-03	5.445075E-08	-2.37518E-08	5.432797E-07	-2.350414E-07	4.022415E-07	2.995946E-07	2.327677E-07
30-05-2022	13:13:23.933	9.673216	18.35223	35.53748	2.543647E-07	2.110649E-07	4.705656E-07	6.313572E-07	4.968639E-07	2.158301E-07	-4.061994E-07	-4.176282E-07	-4.062083E-07	-5.571285E-07	2.236133E-06	-4.478912E-07	-1.651712E-03	-1.830743E-07	-2.324109E-07	1.478552E-06	8.758364E-07	-4.560207E-07	4.553665E-07	-1.44687E-06
30-05-2022	13:13:23.937	9.673679	18.35706	35.52388	1.307154E-07	-1.167083E-07	4.057186E-07	8.143896E-07	-4.071017E-07	2.305639E-07	-3.171686E-07	-1.166074E-06	5.374554E-07	-7.252311E-07	2.021912E-06	-9.626652E-08	-0.0016746	-5.729677E-07	2.449339E-07	1.293739E-06	3.020117E-07	-2.966982E-07	4.549048E-07	1.105386E-09
30-05-2022	13:13:23.941	9.669717	18.33817	35.5192	1.233135E-07	-1.970796E-07	-2.081834E-07	6.657222E-07	-4.652905E-07	7.953182E-08	2.79606E-07	-6.78038E-07	-2.469628E-07	-1.295512E-06	6.270267E-07	-5.478377E-07	-1.669323E-03	-4.506267E-07	-3.922931E-07	6.58796E-07	4.895321E-07	-1.270354E-07	4.780095E-08	2.26877E-07
30-05-2022	13:13:23.945	9.687086	18.35694	35.52436	2.369724E-07	-4.652512E-07	2.900589E-08	3.341064E-07	-2.655383E-07	1.730279E-07	-8.479596E-08	-4.880462E-07	-1.770122E-06	-1.677262E-06	3.680375E-07	-6.986039E-07	-1.667465E-03	-3.656938E-07	1.483176E-09	9.911044E-08	-9.848779E-08	-2.900309E-07	-2.26751E-07	-2.656704E-07
30-05-2022	13:13:23.949	9.68826	18.33277	35.52601	5.414992E-08	3.618565E-08	4.239155E-07	2.14221E-07	4.600465E-07	9.157912E-08	1.128558E-07	-5.875008E-07	-7.799687E-07	-1.063325E-06	8.859318E-07	-1.117279E-07	-1.630968E-03	-3.587677E-07	-7.376702E-08	4.96787E-07	1.66135E-07	-3.00623E-07	9.427612E-08	9.814288E-07
30-05-2022	13:13:23.953	9.681419	18.3467	35.52634	-3.822536E-07	2.029634E-07	1.252024E-07	3.363311E-07	3.266171E-07	2.954878E-07	5.551558E-07	-4.722075E-07	5.888699E-07	-5.323203E-07	1.530484E-06	-2.348315E-07	-1.645881E-03	6.520378E-09	2.62844E-07	1.382596E-06	-7.502282E-08	-2.326837E-07	1.667244E-07	-7.76656E-07
30-05-2022	13:13:23.957	9.675197	18.35842	35.53125	1.130012E-07	2.06924E-07	1.184512E-07	8.119829E-07	1.811644E-07	5.74269E-07	5.02665E-07	-9.533232E-07	1.950376E-07	1.013737E-07	2.350715E-06	-4.111756E-07	-1.650259E-03	4.631427E-07	-1.192977E-07	1.572335E-06	5.646021E-07	-3.490571E-07	1.966887E-07	-5.791383E-08
30-05-2022	13:13:23.961	9.692415	18.35635	35.54566	4.279383E-07	-5.292787E-07	4.110217E-08	5.355944E-07	-7.520516E-08	4.479332E-07	-2.273168E-07	-5.276784E-07	-8.62145E-07	-6.557317E-07	7.847191E-07	-5.709808E-07	-1.590615E-03	1.371728E-07	-5.041889E-07	8.837525E-07	8.111766E-07	-8.198815E-07	2.617911E-07	8.835427E-07
30-05-2022	13:13:23.965	9.67565	18.34681	35.53493	1.607847E-07	1.751617E-07	-1.714188E-07	5.996229E-07	-2.180181E-07	-3.990163E-07	1.693077E-07	-9.391968E-07	-7.836766E-07	-1.353132E-06	1.268724E-06	-3.884942E-07	-8.42107E-04	-2.965303E-07	-2.863859E-07	4.855792E-07	-8.764486E-07	-2.244423E-07	-4.32923E-07	-4.192631E-07
30-05-2022	13:13:23.969	9.671868	18.33742	35.52481	-1.578463E-07	8.886376E-08	-6.226541E-08	5.444375E-08	-3.098133E-07	4.771349E-08	3.064057E-08	-1.678494E-07	-1.448951E-06	-9.571662E-07	1.092345E-06	-7.382019E-07	1.831907E-05	-5.83203E-07	1.129173E-07	5.217631E-07	5.335393E-07	2.959636E-07	-3.362962E-07	2.516642E-07
30-05-2022	13:13:23.973	9.684114	18.34006	35.54151	-2.209513E-07	-2.93041E-08	4.551461E-07	6.355549E-07	1.033903E-07	-8.097302E-08	4.830445E-08	-5.424826E-07	2.327607E-08	-4.856282E-07	1.456451E-06	-2.206154E-07	-4.795704E-04	6.612026E-08	-5.878624E-07	1.262158E-06	5.163849E-07	4.040955E-07	3.325183E-07	1.982789E-06
30-05-2022	13:13:23.977	9.669374	18.35454	35.52721	-1.2593E-10	-1.913341E-07	2.429121E-07	3.88872E-07	1.020707E-07	-4.078734E-08	2.257646E-08	-4.590089E-07	-1.039273E-07	-8.260311E-07	1.100831E-06	-1.953735E-07	-1.648726E-03	-2.261564E-07	-8.087507E-08	1.511311E-06	2.230536E-07	-5.090162E-07	4.08601E-07	-1.426294E-06
30-05-2022	13:13:23.981	9.675893	18.35478	35.53328	3.975192E-08	1.932195E-07	1.503605E-07	-3.178894E-07	-7.592991E-07	-3.386818E-07	-4.010966E-07	-7.474932E-07	-2.791449E-09	-9.099565E-07	8.633134E-07	-5.824964E-07	-1.633083E-03	-5.963067E-07	-4.027592E-07	1.340417E-06	-2.305132E-07	-1.008091E-06	3.929787E-07	-1.006919E-06
30-05-2022	13:13:23.985	9.671844	18.34846	35.5326	-1.222893E-06	1.074944E-07	-2.686857E-07	2.545746E-07	-4.454543E-07	-1.625897E-08	-3.830763E-07	-5.053477E-07	-1.503857E-06	-1.799232E-06	-1.197035E-08	-9.593911E-07	-1.658479E-03	-5.646843E-07	-3.409836E-07	4.343677E-07	2.575759E-07	-7.188017E-07	-1.041197E-07	-1.443522E-06
30-05-2022	13:13:23.989	9.665975	18.35108	35.53305	-5.208187E-07	5.881965E-07	-2.037548E-07	5.199792E-07	3.143091E-08	-1.894967E-07	-1.920936E-08	-3.75E-07	-1.321888E-06	-1.330913E-06	9.930213E-07	-4.264691E-07	-1.658785E-03	-8.885553E-07	-9.699411E-08	1.668013E-07	1.648494E-07	2.990559E-07	9.713404E-08	-2.87068E-07
30-05-2022	13:13:23.993	9.683728	18.34798	35.52425	3.919083E-07	3.318738E-07	3.751596E-07	5.848751E-07	6.281181E-07	-2.320471E-07	-1.889211E-07	-4.096732E-07	3.27656E-07	-6.531571E-07	2.001896E-06	-3.892078E-07	-1.632008E-03	3.766358E-07	-1.397404E-07	5.995215E-07	2.990174E-07	2.875682E-07	2.03356E-07	-2.057277E-07
30-05-2022	13:13:23.997	9.674754	18.35292	35.5308	5.301375E-07	3.3091E-07	-4.560067E-08	2.59108E-07	2.364275E-07	-4.672564E-07	4.498544E-08	-6.222103E-07	9.245154E-07	-4.200606E-07	2.087857E-06	-4.063623E-07	-1.612605E-03	8.524764E-08	2.240645E-07	1.690167E-06	1.44071E-06	-5.104504E-07	3.644066E-07	-1.161656E-06
30-05-2022	13:13:24.001	9.665568	18.34223	35.52974	-3.943569E-07	-1.966782E-08	-2.003617E-07	4.53572E-07	-5.722427E-08	-1.472962E-07	-2.273883E-07	-3.334055E-07	3.479797E-07	-6.83996E-07	1.042029E-06	-2.833426E-07	-1.605775E-03	-8.541834E-07	2.535391E-08	1.056182E-06	4.056504E-07	-3.208068E-07	5.22071E-07	-1.522354E-08
30-05-2022	13:13:24.005	9.69341	18.35954	35.52682	-2.238896E-07	-2.816303E-07	-2.856373E-07	9.733692E-07	2.019997E-07	3.289572E-08	-2.216786E-07	-5.551823E-07	-9.576839E-07	-1.183015E-06	6.302309E-07	-7.36341E-07	-1.635621E-03	-3.537725E-07	-1.664375E-07	7.779433E-07	3.415992E-07	-4.764913E-07	-3.912227E-08	-6.279362E-08
30-05-2022	13:13:24.009	9.664433	18.35401	35.53425	-5.033004E-08	-2.118204E-07	7.443725E-07	4.06852E-07	-1.884066E-07	-2.518601E-08	1.309478E-07	9.987301E-08	-1.633662E-06	-1.287033E-06	1.496469E-06	-9.942596E-07	-1.625066E-03	-8.203153E-07	-5.11122E-07	1.851137E-07	7.327922E-07	-4.168215E-07	9.41327E-08	-1.316948E-07
30-05-2022	13:13:24.013	9.671362	18.33532	35.52926	-3.776502E-08	9.860672E-08	2.869876E-07	3.99534E-07	3.884085E-07	6.573548E-07	-2.199272E-08	9.627001E-08	3.51002E-07	-1.02521E-06	2.126217E-06	4.496402E-07	-1.651272E-03	-2.919618E-07	-3.120266E-09	6.384163E-07	-2.18779E-07	3.737044E-07	5.267059E-07	1.016483E-06
30-05-2022	13:13:24.017	9.681521	18.35064	35.53122	5.217981E-07	2.218065E-07	-2.161799E-09	4.476533E-07	5.104216E-07	1.514239E-07	9.683386E-08	-1.122002E-07	-3.007209E-07	-4.504518E-07	1.180636E-06	-6.341837E-07	-1.654462E-03	3.014065E-07	3.38493E-07	1.520626E-06	1.927517E-06	-1.067075E-06	4.234433E-07	-1.017655E-06
30-05-2022	13:13:24.021	9.66482	18.34464	35.52666	4.703067E-07	6.038258E-08	2.019778E-07	3.550388E-07	1.316104E-07	2.892473E-07	-1.324694E-07	-1.283651E-06	-2.266741E-07	-7.077548E-07	6.022674E-07	-9.256138E-07	-1.65473E-03	-3.628394E-07	-9.402776E-09	1.210485E-06	5.501569E-07	-1.052145E-07	-1.807726E-07	-1.611877E-06
30-05-2022	13:13:24.025	9.675266	18.34595	35.53212	-1.587838E-07	-8.275011E-07	-4.226632E-07	4.678441E-07	1.463062E-09	-1.24167E-07	-1.640497E-07	-7.893723E-07	-1.104567E-06	-1.681474E-06	2.679022E-07	-8.080231E-07	-1.626525E-03	6.358768E-08	2.511045E-07	5.032759E-07	7.582195E-07	-1.454072E-07	1.832072E-07	-6.512017E-07
30-05-2022	13:13:24.029	9.672277	18.33986	35.52276	2.662721E-08	-7.762861E-07	-4.963043E-08	3.289572E-07	3.738876E-07	-2.252888E-07	-3.79936E-07	-2.018099E-07	-1.113264E-06	-1.273614E-06	8.253385E-07	-9.452729E-07	-1.64102E-03	-6.181835E-07	-1.082019E-07	1.180909E-07	3.910635E-07	-4.290716E-08	-7.721085E-07	1.793251E-06
30-05-2022	13:13:24.033	9.662292	18.34322	35.52676	-3.027778E-07	3.688124E-07	2.422404E-07	5.338594E-07	4.997901E-07	-6.207931E-07	-1.731134E-07	-2.915412E-08	-2.661671E-07	-1.477579E-08	1.086098E-06	-7.664102E-07	-7.470001E-04	-3.122016E-07	4.990328E-08	9.969497E-07	1.01175E-06	3.02449E-07	4.638213E-07	2.044415E-06
30-05-2022	13:13:24.037	9.660029	18.34387	35.52047	2.253588E-07	1.663816E-07	2.710364E-07	7.18137E-07	8.8085E-08	-1.080899E-07	-1.97093E-07	-3.543099E-07	5.012016E-08	7.18221E-08	1.699741E-06	-7.275958E-09	-1.299029E-03	-4.960944E-07	-3.247876E-07	1.31294E-06	9.564002E-07	-7.140233E-07	2.987375E-07	3.585018E-07
30-05-2022	13:13:24.041	9.670074	18.34837	35.52912	3.578932E-07	2.185245E-07	-9.231371E-08	2.097995E-07	1.041756E-07	8.763332E-08	9.333711E-08	-9.353087E-07	-2.587862E-07	-7.005348E-07	1.856929E-06	-3.020502E-07	-1.625573E-03	-1.193537E-07	-1.209068E-07	1.085618E-06	3.833258E-07	-4.766312E-07	5.367978E-07	-1.381103E-07
30-05-2022	13:13:24.045	9.66181	18.35034	35.52492	-3.109492E-07	3.059278E-07	-5.859315E-07	3.866612E-07	-3.771342E-07	-5.007258E-07	-3.963864E-07	-9.223234E-07	-1.348844E-06	-1.336831E-06	8.012998E-07	-6.345614E-07	-1.641424E-03	-5.90479E-07	-3.534996E-07	4.854253E-08	6.388886E-07	-1.211958E-06	-4.540478E-08	9.371714E-07
30-05-2022	13:13:24.049	9.671967	18.34891	35.52055	-8.285917E-07	-3.400181E-07	-3.538774E-07	3.588866E-07	-5.594049E-08	-2.37574E-07	2.711847E-07	-5.794749E-07	-1.286984E-06	-1.360884E-06	9.367796E-07	-4.545795E-07	-1.568345E-03	-4.242303E-07	1.537326E-07	-1.393731E-07	4.065074E-07	1.954014E-08	-7.265813E-08	-2.084737E-07
30-05-2022	13:13:24.053	9.671214	18.35401	35.5275	-1.389148E-07	1.783021E-07	-6.915658E-08	2.097575E-07	4.116692E-07	7.140233E-08	-2.402072E-09	-4.071213E-08	-7.159753E-07	-8.464038E-07	2.003729E-06	-3.938812E-08	-1.629862E-03	-2.197269E-07	-7.580989E-08	1.987421E-07	8.750162E-07	5.140884E-07	2.973103E-07	5.65251E-08
30-05-2022	13:13:24.057	9.669456	18.3593	35.52435	6.893271E-07	9.807152E-08	2.61011E-07	2.860151E-07	2.268302E-07	-4.018847E-07	-7.013013E-08	-3.730022E-07	6.200585E-07	-3.770066E-07	2.346077E-06	2.468369E-07	-1.635963E-03	6.098512E-08	-1.379564E-07	3.917998E-07	7.484477E-07	4.95003E-07	1.972589E-07	-6.548782E-07
30-05-2022	13:13:24.061	9.656541	18.34647	35.52959	5.916473E-07	5.500432E-07	-3.157626E-07	5.638028E-07	3.835567E-07	-9.590272E-08	7.303724E-09	-8.328926E-07	-3.212615E-08	-7.052502E-07	1.804836E-06	-7.255669E-07	-1.578222E-03	2.05238E-07	-4.33759E-07	9.429536E-07	-3.555845E-07	-1.672351E-07	8.002574E-07	-2.304271E-06
30-05-2022	13:13:24.065	9.680224	18.33874	35.52954	-4.885386E-07	-2.886964E-07	-1.023811E-07	5.930885E-07	-3.763494E-07	-3.423058E-07	-5.181033E-07	-9.192556E-07	-7.793601E-07	-1.647291E-06	8.319708E-07	-1.196895E-06	-1.603863E-03	-7.541111E-07	-2.613818E-07	5.178383E-07	4.407429E-07	-4.585463E-07	-2.391307E-07	-3.128354E-06
30-05-2022	13:13:24.069	9.661047	18.35307	35.52148	-4.188853E-07	-5.072584E-07	-1.683475E-07	1.769737E-07	2.367485E-07	-4.899238E-07	-4.222155E-09	-7.193469E-07	-1.079178E-06	-1.232477E-06	8.079322E-07	-8.493842E-07	-1.601243E-03	-7.243146E-07	-8.104718E-07	4.798704E-07	9.741213E-08	-4.487797E-07	-5.061688E-09	-6.239588E-07
30-05-2022	13:13:24.073	9.679296	18.33536	35.5304	-4.362776E-08	1.985733E-07	1.383691E-07	8.481668E-07	4.960083E-07	-1.511161E-07	1.811578E-08	3.674888E-07	-7.822494E-07	-1.090274E-06	1.782792E-06	-1.031647E-07	-1.571117E-03	1.159256E-08	4.065301E-07	3.238186E-07	1.114855E-06	-3.570047E-07	4.165241E-07	-1.665901E-06
30-05-2022	13:13:24.077	9.67635	18.34143	35.53149	2.280173E-07	2.868337E-07	-3.138736E-07	4.59015E-07	2.195879E-07	-2.193002E-07	-4.180106E-07	-4.932697E-09	-1.216834E-07	-4.084331E-08	1.710081E-06	-1.021432E-09	-1.526405E-03	-5.060219E-07	4.354031E-07	1.210412E-06	6.68741E-07	1.164853E-07	2.155573E-07	2.675863E-06
30-05-2022	13:13:24.081	9.67387	18.33865	35.53912	3.361492E-07	-8.319515E-08	2.241695E-07	4.586792E-07	-1.775264E-10	-2.877921E-07	-1.654769E-07	-9.397136E-08	-3.847093E-07	-5.848611E-07	1.726123E-06	-8.934877E-07	-1.595146E-03	-5.035872E-07	-3.302865E-07	1.049725E-06	9.635712E-07	-2.493765E-07	6.361111E-07	6.575192E-07
30-05-2022	13:13:24.085	9.678051	18.34654	35.5296	-3.271662E-07	-2.95013E-07	-5.283465E-07	5.825943E-07	-1.303966E-07	-2.662721E-08	-6.442065E-08	-6.954106E-07	-1.129236E-06	-1.195132E-06	6.526254E-07	-7.786534E-07	-1.626841E-03	-3.804486E-08	-6.356809E-07	7.285228E-07	6.231245E-07	-8.184893E-07	3.855593E-07	1.826335E-08
30-05-2022	13:13:24.089	9.676596	18.34109	35.52731	5.366019E-08	-1.820905E-07	-4.984801E-07	9.477355E-07	-5.323618E-07	-5.067985E-07	-4.793212E-09	-5.591421E-07	-1.158291E-06	-1.201918E-06	1.311554E-06	-1.864044E-07	-1.622608E-03	-3.621258E-07	-2.397218E-07	7.280225E-07	-2.57352E-08	-5.863793E-07	-5.746433E-07	-7.166748E-07
30-05-2022	13:13:24.093	9.676777	18.34683	35.52407	7.284214E-07	-4.651803E-07	1.067887E-07	1.109024E-07	5.013599E-07	-4.209701E-07	-7.880116E-08	-1.877905E-07	-5.32698E-07	-6.113764E-07	1.801016E-06	-2.215109E-07	-1.63262E-03	-7.127221E-07	-3.604677E-07	9.02768E-07	1.782242E-07	-2.234419E-07	-2.974502E-07	9.916256E-07
30-05-2022	13:13:24.097	9.670925	18.34523	35.52803	9.027085E-07	2.118852E-07	5.752204E-07	7.490319E-07	4.582983E-07	-3.883123E-07	-2.870156E-07	-8.036348E-09	2.932211E-07	-6.775736E-07	1.521179E-06	7.303942E-09	-1.583236E-03	-1.480308E-07	1.83662E-07	1.228112E-06	-1.392157E-07	4.78772E-07	1.622679E-07	1.652283E-06
30-05-2022	13:13:24.101	9.668808	18.34699	35.53138	8.4243E-07	-4.916624E-07	1.874958E-09	5.957331E-07	3.85697E-07	-4.280082E-07	-5.994268E-07	-4.752753E-07	-7.198301E-08	-8.241981E-07	1.192872E-06	-3.416482E-07	-1.638589E-03	-1.634922E-07	8.072815E-08	1.181619E-06	7.282972E-07	-2.744086E-07	2.374936E-07	-2.057029E-06
30-05-2022	13:13:24.105	9.668473	18.34776	35.52973	-8.346363E-08	-1.864814E-07	-3.49169E-07	5.406037E-07	-4.594037E-07	-6.500788E-07	-9.510888E-08	-8.953551E-07	-1.122918E-06	-9.19737E-07	7.745887E-07	-7.678514E-07	-1.627982E-03	-5.665453E-07	-6.366043E-07	7.837606E-07	2.290807E-07	-6.053807E-07	1.372987E-07	4.464919E-08
30-05-2022	13:13:24.109	9.670744	18.35058	35.546	-1.343814E-07	-9.211782E-08	-6.44503E-07	5.344051E-07	-7.35717E-07	-3.399272E-07	3.727791E-08	-6.814271E-07	-1.119252E-06	-1.086063E-06	3.053804E-07	-1.735036E-08	-1.633113E-03	-6.639032E-07	-2.650198E-07	8.961707E-07	1.665985E-07	1.838229E-07	1.191438E-08	6.749256E-07
30-05-2022	13:13:24.113	9.674323	18.33801	35.52955	1.947158E-07	-4.561378E-08	-2.811738E-07	1.00022E-06	-1.74421E-07	-1.634292E-08	-2.089756E-07	2.415408E-09	-4.513053E-07	-3.823096E-07	2.57727E-06	1.055993E-07	-1.581366E-03	-6.87704E-07	-1.038923E-07	8.255484E-07	1.070056E-07	4.058375E-07	3.07899E-08	-4.951499E-07
